5.94,12738.39,13509.89,101.01,-0.07
6.00,12513.79,13729.46,101.01,0.00
6.06,12295.92,14046.54,101.01,0.00
6.12,12043.71,14442.29,101.01,0.00
6.18,11807.39,14906.18,101.01,0.00
6.24,11544.40,15396.98,101.01,-0.07
6.30,11486.18,15442.50,100.92,0.00
6.36,11486.18,15396.98,101.01,-0.07
6.42,11810.96,15385.63,101.01,-0.07
6.48,12923.98,15476.79,100.92,0.00
6.54,14658.00,15425.40,101.01,-0.07
6.59,14580.31,15465.33,101.01,-0.07
6.65,14585.46,15442.50,100.92,-0.07
6.71,14616.48,15436.79,101.01,-0.07
6.77,14642.40,15448.20,101.01,0.00
6.83,14663.20,15476.79,101.01,-0.07
6.89,14678.83,15488.25,100.92,0.00
6.95,14663.20,15476.79,101.01,-0.07
7.01,14804.96,14668.40,101.01,-0.07
7.07,14720.66,13380.18,100.92,-0.07
7.13,14306.57,13157.25,101.01,-0.07
7.19,13687.81,13041.83,101.01,-0.07
7.26,13420.20,13041.83,100.92,-0.07
7.32,13174.51,13118.59,101.01,-0.07
7.37,12928.16,13217.80,101.01,-0.07
7.43,12791.53,13300.75,101.01,-0.07
7.49,12605.20,13473.90,101.01,-0.07
7.55,12307.43,13818.09,101.01,0.00
7.61,11948.22,14321.54,100.92,-0.07
7.67,11596.20,15112.30,101.01,-0.07
7.73,11364.52,15453.91,101.01,-0.07
7.79,11297.87,15396.98,101.01,-0.07
7.85,11606.59,15379.97,101.01,-0.07
7.91,12771.05,15465.33,100.92,-0.07
7.97,14637.21,15419.71,101.01,-0.07
8.03,14580.31,15442.50,101.01,0.00
8.09,14570.01,15425.40,101.01,-0.07
8.15,14600.96,15431.09,101.01,-0.07
8.21,14642.40,15425.40,101.01,-0.07
8.26,14673.61,15448.20,101.01,-0.07
8.32,14699.71,15488.25,101.01,0.00
8.38,14689.27,15465.33,101.01,0.00
8.44,14741.66,15014.04,101.01,-0.07
8.50,14783.81,13715.55,101.01,-0.07
8.56,14442.29,13318.34,101.01,-0.07
8.63,13296.37,13071.59,101.01,0.00
8.69,13054.57,13148.65,101.01,-0.07
8.75,12857.47,13335.96,101.01,-0.07
8.81,12649.33,13514.41,101.01,0.00
8.88,12446.96,13692.43,101.01,0.00
8.94,12215.91,13964.88,101.01,-0.07
9.00,11981.12,14386.73,100.92,-0.07
9.06,11704.49,14858.08,101.01,-0.07
9.12,11425.07,15408.33,101.01,-0.07
9.18,11317.80,15425.40,101.01,-0.07
9.24,11421.70,15385.63,101.01,-0.07
9.30,12392.38,15414.03,101.01,0.00
9.36,14148.57,15522.73,101.01,0.00
9.43,14590.63,15448.20,101.01,-0.07
9.49,14564.87,15425.40,101.01,0.00
9.55,14585.46,15431.09,101.01,-0.07
9.61,14626.83,15436.79,101.01,-0.07
9.67,14658.00,15471.07,101.01,-0.07
9.74,14684.05,15488.25,101.01,-0.07
9.80,14658.00,15476.79,101.01,0.00
9.86,14820.86,14564.87,101.01,-0.07
9.92,14736.40,13327.13,101.01,0.00
9.98,13748.04,13097.19,100.92,-0.07
10.04,13157.25,13046.08,101.01,-0.07
10.10,13105.74,13105.74,100.92,-0.07
10.16,13037.59,13196.13,100.92,0.00
10.23,12898.97,13265.71,101.01,-0.07
10.29,12714.00,13442.53,101.01,0.00
10.35,12357.50,13794.68,101.01,-0.07
10.41,11955.52,14291.62,101.01,0.00
10.48,11520.36,15211.71,101.01,-0.07
10.54,11291.24,15431.09,100.92,0.00
10.60,11351.13,15379.97,101.01,-0.07
10.66,12307.43,15402.65,101.01,-0.07
10.72,14129.04,15522.73,101.01,-0.07
10.78,14606.12,15431.09,101.01,0.00
10.84,14585.46,15419.71,101.01,-0.07
10.90,14600.96,15425.40,101.01,-0.07
10.97,14647.59,15431.09,101.01,-0.07
11.03,14668.40,15459.63,101.01,-0.07
11.09,14678.83,15494.00,101.01,-0.07
11.15,14637.21,15465.33,101.01,-0.07
11.21,14746.91,14767.98,101.01,-0.07
11.28,14741.66,13514.41,101.01,-0.07
11.34,14158.35,13200.46,101.01,-0.07
11.40,13230.84,12949.08,101.01,0.00
11.46,12953.27,13024.88,100.92,0.00
11.52,12750.62,13248.26,101.01,-0.07
11.58,12549.42,13464.91,101.01,-0.07
11.64,12326.65,13734.09,101.01,-0.07
11.70,12058.52,14143.67,101.01,0.00
11.77,11771.74,14658.00,101.01,-0.07
11.83,11493.00,15301.04,100.92,-0.07
11.89,11297.87,15453.91,101.01,-0.07
11.95,11245.03,15396.98,101.01,-0.07
12.02,11814.54,15391.31,101.01,-0.07
12.08,13178.83,15494.00,101.01,-0.07
12.14,14632.01,15448.20,101.01,-0.07
12.20,14590.63,15431.09,101.01,0.00
12.26,14595.79,15425.40,101.01,-0.07
12.32,14632.01,15425.40,101.01,-0.07
12.38,14658.00,15448.20,101.01,0.00
12.44,14684.05,15499.73,101.01,-0.07
12.51,14663.20,15476.79,101.01,-0.07
12.57,14678.83,15267.43,101.01,-0.07
12.63,14799.66,13822.79,100.92,0.00
12.69,14437.23,13243.90,101.01,-0.07
12.75,13340.36,12949.08,101.01,-0.07
12.81,13046.08,12986.88,101.01,0.00
12.88,12791.53,13287.61,101.01,-0.07
12.94,12545.46,13609.75,101.01,-0.07
13.00,12272.97,13969.66,101.01,0.00
13.06,11984.79,14371.63,101.01,0.00
13.12,11768.17,14895.46,101.01,-0.07
13.18,11506.67,15391.31,101.01,-0.07
13.24,11331.11,15459.63,101.01,-0.07
13.31,11264.80,15402.65,101.01,0.00
13.37,11676.38,15391.31,101.01,-0.07
13.43,12915.64,15494.00,101.01,-0.07
13.49,14694.49,15419.71,101.01,-0.07
13.55,14621.65,15448.20,101.01,-0.07
13.61,14606.12,15436.79,101.01,-0.07
13.68,14637.21,15436.79,101.01,-0.07
13.74,14668.40,15448.20,101.01,-0.07
13.80,14699.71,15511.22,101.01,-0.07
13.86,14663.20,15482.51,101.01,-0.07
13.92,14746.91,14852.76,101.01,0.00
13.98,14715.42,13291.98,101.01,0.00
14.05,14017.62,13029.13,101.01,-0.07
14.11,13122.87,12944.89,101.01,-0.07
14.17,12820.31,13191.80,101.01,-0.07
14.23,12565.31,13537.00,101.01,-0.07
14.29,12345.91,13917.22,101.01,-0.07
14.35,12058.52,14237.07,101.01,-0.07
14.41,11843.23,14704.94,101.01,0.00
14.48,11620.50,15239.53,101.01,-0.07
14.54,11421.70,15471.07,101.01,0.00
14.60,11301.19,15448.20,101.01,0.00
14.66,11351.13,15396.98,101.01,0.00
14.72,12110.60,15425.40,101.01,-0.07
14.78,13836.88,15528.49,101.01,-0.07
14.85,14621.65,15471.07,101.01,-0.07
14.91,14585.46,15442.50,101.01,0.00
14.97,14595.79,15442.50,101.01,-0.07
15.03,14637.21,15442.50,101.01,-0.07
15.09,14668.40,15488.25,101.01,-0.07
15.15,14704.94,15511.22,100.92,-0.07
15.21,14689.27,15488.25,101.01,-0.07
15.27,14858.08,14600.96,101.01,-0.07
15.35,14678.83,13226.50,101.01,-0.07
15.41,13518.92,13037.59,101.01,-0.07
15.47,13041.83,12974.27,101.01,-0.07
15.53,12803.85,13135.75,101.01,0.00
15.59,12625.22,13384.62,101.01,0.00
15.65,12470.47,13632.63,101.01,-0.07
15.71,12204.55,13926.74,101.01,-0.07
15.77,11879.25,14422.06,101.01,-0.07
15.84,11558.17,15079.43,101.01,-0.07
15.90,11331.11,15465.33,101.01,0.00
15.96,11228.60,15408.33,101.01,-0.07
16.02,11534.09,15379.97,101.01,-0.07
16.08,12865.74,15465.33,101.01,-0.07
16.14,14647.59,15385.63,101.01,0.00
16.21,14570.01,15419.71,101.01,-0.07
16.27,14580.31,15431.09,101.01,0.00
16.33,14621.65,15436.79,101.01,0.00
16.39,14652.79,15465.33,101.01,-0.07
16.45,14668.40,15505.47,101.01,-0.07
16.51,14642.40,15465.33,101.01,-0.07
16.57,14767.98,14810.26,101.01,-0.07
16.64,14725.90,13375.75,101.01,-0.07
16.70,13577.85,13097.19,101.01,-0.07
16.76,12978.47,13084.37,101.01,-0.07
16.82,12697.78,13327.13,101.01,-0.07
16.88,12478.33,13609.75,101.01,-0.07
16.94,12299.76,13841.59,101.01,-0.07
17.00,12065.94,14158.35,101.01,0.00
17.07,11782.41,14710.19,101.01,-0.07
17.13,11603.13,15217.26,101.01,0.00
17.19,11391.36,15471.07,101.01,0.00
17.25,11264.80,15453.91,101.01,0.00
17.31,11294.56,15402.65,101.01,-0.07
17.38,12084.51,15414.03,101.01,-0.07
17.44,13655.57,15522.73,101.01,-0.07
17.50,14616.48,15465.33,101.01,0.00
17.56,14590.63,15436.79,101.01,0.00
17.62,14606.12,15436.79,101.01,-0.07
17.68,14642.40,15442.50,101.01,-0.07
17.74,14673.61,15465.33,101.01,0.00
17.81,14689.27,15511.22,101.01,-0.07
17.87,14652.79,15488.25,101.01,-0.07
17.93,14637.21,15482.51,101.01,-0.07
17.99,14874.07,14366.61,101.01,0.00
18.05,14658.00,13300.75,101.01,-0.07
18.11,13832.18,13110.02,101.01,-0.07
18.18,13331.55,13084.37,101.01,0.00
18.24,13152.96,13183.15,101.01,-0.07
18.30,12944.89,13349.20,101.01,0.00
18.36,12750.62,13455.96,101.01,-0.07
18.42,12537.53,13637.22,101.01,-0.07
18.48,12295.92,13926.74,101.01,-0.07
18.54,12047.41,14311.55,101.01,-0.07
18.61,11729.19,14820.86,101.01,0.00
18.67,11421.70,15396.98,101.01,-0.07
18.73,11307.83,15374.31,101.01,-0.07
18.79,11534.09,15346.05,101.01,-0.07
18.85,12585.23,15396.98,101.01,0.00
18.92,14477.86,15488.25,101.01,0.00
18.98,14632.01,15419.71,101.01,-0.07
19.04,14637.21,15408.33,101.01,0.00
19.10,14663.20,15425.40,101.01,0.00
19.16,14699.71,15442.50,101.01,-0.07
19.22,14736.40,15459.63,101.01,-0.07
19.28,14741.66,15482.51,101.01,-0.07
19.34,14725.90,15465.33,101.01,0.00
19.41,14720.66,15284.22,101.01,-0.07
19.47,14879.42,13998.40,101.01,-0.07
19.53,14611.30,13213.47,101.01,0.00
19.59,14051.36,13097.19,101.01,0.00
19.65,13632.63,13101.46,101.01,-0.07
19.72,13296.37,13270.10,101.01,0.00
19.78,12890.65,13537.00,101.01,0.00
19.84,12585.23,13729.46,101.01,-0.07
19.90,12342.06,14017.62,101.01,0.00
19.96,12103.13,14528.93,101.01,-0.07
20.02,11814.54,15063.03,101.01,-0.07
20.08,11527.22,15391.31,101.01,-0.07
20.15,11401.46,15368.65,101.01,0.00
20.21,11431.83,15323.51,101.01,0.00
20.27,11915.46,15346.05,101.01,-0.07
20.33,13209.13,15459.63,101.01,0.00
20.39,14731.16,15431.09,101.01,0.00
20.45,14652.79,15414.03,101.01,-0.07
20.51,14658.00,15408.33,101.01,-0.07
20.58,14689.27,15414.03,101.01,-0.07
20.64,14720.66,15442.50,101.01,-0.07
20.70,14778.52,15476.79,101.01,-0.07
20.76,14783.81,15453.91,101.01,-0.07
20.82,14836.79,14943.77,101.01,-0.07
20.88,14757.44,13514.41,101.01,-0.07
20.94,14381.70,13161.56,101.01,-0.07
21.01,13500.87,13037.59,101.01,-0.07
21.07,13200.46,13122.87,101.01,-0.07
21.13,12957.47,13366.88,101.01,-0.07
21.19,12673.52,13586.95,101.01,-0.07
21.26,12369.11,13846.29,101.01,-0.07
21.32,12080.79,14256.85,101.01,-0.07
21.38,11743.34,14847.42,101.01,-0.07
21.44,11493.00,15363.00,101.01,0.00
21.50,11327.78,15453.91,101.01,-0.07
21.56,11264.80,15391.31,101.01,-0.07
21.62,11537.52,15363.00,101.01,-0.07
21.68,12561.34,15419.71,101.01,-0.07
21.75,14457.52,15499.73,101.01,-0.07
21.81,14632.01,15419.71,101.01,-0.07
21.87,14626.83,15396.98,101.01,-0.07
21.93,14647.59,15402.65,101.01,-0.07
21.99,14684.05,15414.03,101.01,0.00
22.06,14725.90,15459.63,101.01,-0.07
22.12,14731.16,15465.33,101.01,-0.07
22.18,14725.90,15465.33,101.01,-0.07
22.25,14927.64,14099.82,101.01,0.00
22.31,14658.00,13287.61,101.01,-0.07
22.37,13505.38,13183.15,101.01,0.00
22.43,13024.88,13252.62,101.01,-0.07
22.50,12693.73,13505.38,101.01,-0.07
22.56,12392.38,13860.43,101.01,-0.07
22.62,12155.53,14119.28,101.01,-0.07
22.68,11959.17,14396.81,101.01,-0.07
22.74,11771.74,14879.42,101.01,0.00
22.80,11578.89,15323.51,101.01,-0.07
22.86,11404.83,15442.50,101.01,-0.07
22.93,11291.24,15379.97,101.01,0.00
22.99,11377.93,15340.42,101.01,-0.07
23.05,12299.76,15391.31,101.01,-0.07
23.11,14114.41,15488.25,101.01,0.00
23.17,14652.79,15408.33,101.01,0.00
23.24,14616.48,15391.31,101.01,-0.07
23.30,14626.83,15391.31,101.01,-0.07
23.36,14678.83,15396.98,101.01,0.00
23.42,14689.27,15425.40,101.01,-0.07
23.48,14689.27,15471.07,101.01,-0.07
23.54,14668.40,15414.03,101.01,-0.07
23.60,14804.96,14715.42,101.01,-0.07
23.67,14710.19,13213.47,101.01,-0.07
23.73,13860.43,13067.34,101.01,0.00
23.79,13235.19,13084.37,101.01,0.00
23.85,12944.89,13261.35,101.01,-0.07
23.91,12629.25,13555.12,101.01,0.00
23.98,12365.24,13790.00,101.01,-0.07
24.04,12099.40,14022.43,101.01,0.00
24.10,11836.04,14488.04,101.01,0.00
24.16,11582.34,14992.36,101.01,-0.07
24.22,11361.17,15453.91,101.01,0.00
24.28,11215.49,15442.50,101.01,-0.07
24.34,11268.10,15391.31,101.01,0.00
24.40,12170.58,15374.31,101.01,-0.07
24.47,13832.18,15476.79,101.01,-0.07
24.53,14658.00,15396.98,101.01,-0.07
24.59,14616.48,15374.31,101.01,-0.07
24.65,14647.59,15379.97,101.01,-0.07
24.72,14699.71,15396.98,101.01,-0.07
24.78,14731.16,15431.09,101.01,-0.07
24.84,14741.66,15448.20,101.01,-0.07
24.90,14699.71,15436.79,101.01,-0.07
24.96,14842.11,14694.49,101.01,-0.07
25.02,14710.19,13252.62,101.01,-0.07
25.08,14182.87,13148.65,101.01,-0.07
25.15,13433.59,13063.08,101.01,-0.07
25.21,13157.25,13191.80,101.01,-0.07
25.27,12845.06,13424.66,101.01,-0.07
25.33,12601.21,13632.63,101.01,0.00
25.39,12334.34,13912.48,101.01,-0.07
25.45,12073.36,14301.58,101.01,0.00
25.52,11832.45,14783.81,101.01,0.00
25.58,11596.20,15284.22,101.01,-0.07
25.64,11428.45,15476.79,101.01,-0.07
25.70,11374.58,15431.09,101.01,0.00
25.76,11596.20,15396.98,101.01,0.00
25.82,12609.21,15448.20,101.01,-0.07
25.88,14549.45,15511.22,101.01,-0.07
25.95,14632.01,15431.09,101.01,-0.07
26.01,14595.79,15408.33,101.01,-0.07
26.07,14616.48,15402.65,101.01,-0.07
26.13,14668.40,15396.98,101.01,-0.07
26.19,14699.71,15425.40,101.01,-0.07
26.26,14704.94,15465.33,101.01,-0.07
26.32,14694.49,15442.50,101.01,-0.07
26.38,14852.76,14710.19,101.01,0.00
26.44,14699.71,13239.55,101.01,0.00
26.50,13697.05,13135.75,101.01,-0.07
26.56,13152.96,13067.34,101.01,-0.07
26.62,12999.53,13178.83,101.01,0.00
26.69,12828.54,13362.46,101.01,-0.07
26.75,12685.64,13469.40,101.01,-0.07
26.81,12490.13,13646.40,101.01,-0.07
26.87,12231.08,13979.23,101.01,0.00
26.93,11908.21,14452.44,101.01,-0.07
26.99,11551.28,15156.34,101.01,-0.07
27.06,11314.47,15465.33,101.01,0.00
27.12,11251.62,15408.33,101.01,0.00
27.18,11778.85,15396.98,101.01,-0.07
27.24,13033.36,15488.25,101.01,-0.07
27.30,14684.05,15419.71,101.01,-0.07
27.36,14590.63,15431.09,101.01,-0.07
27.42,14600.96,15396.98,101.01,-0.07
27.49,14632.01,15396.98,101.01,0.00
27.55,14689.27,15408.33,101.01,-0.07
27.61,14731.16,15465.33,101.01,0.00
27.67,14725.90,15453.91,101.01,-0.07
27.73,14694.49,15363.00,101.01,-0.07
27.79,14868.74,13757.34,101.01,-0.07
27.85,14549.45,13239.55,101.01,0.00
27.92,13274.47,13092.92,101.01,-0.07
27.98,12865.74,13209.13,101.01,-0.07
28.04,12613.21,13455.96,101.01,-0.07
28.10,12427.42,13683.20,101.01,-0.07
28.16,12250.09,13851.00,101.01,-0.07
28.23,12047.41,14148.57,101.01,-0.07
28.29,11843.23,14554.57,101.01,-0.07
28.35,11617.02,14992.36,101.01,-0.07
28.41,11394.73,15436.79,101.01,0.00
28.47,11294.56,15453.91,101.01,0.00
28.53,11311.15,15414.03,101.01,-0.07
28.59,11725.66,15402.65,101.01,-0.07
28.66,12828.54,15482.51,101.01,0.00
28.72,14652.79,15436.79,101.01,0.00
28.79,14590.63,15453.91,101.01,-0.07
28.85,14590.63,15436.79,101.01,0.00
28.91,14626.83,15419.71,101.01,-0.07
28.97,14663.20,15436.79,101.01,-0.07
29.03,14684.05,15482.51,101.01,-0.07
29.09,14663.20,15465.33,101.01,0.00
29.16,14652.79,15323.51,101.01,-0.07
29.22,14762.71,13715.55,101.01,-0.07
29.28,14301.58,13209.13,101.01,-0.07
29.34,13300.75,13122.87,101.01,-0.07
29.40,13058.82,13196.13,101.01,0.00
29.46,12894.81,13309.54,101.01,-0.07
29.52,12738.39,13429.12,101.01,-0.07
29.59,12545.46,13555.12,101.01,-0.07
29.65,12326.65,13846.29,101.01,-0.07
29.71,12062.23,14331.54,101.01,-0.07
29.77,11785.97,14847.42,101.01,-0.07
29.83,11534.09,15385.63,101.01,-0.07
29.89,11384.64,15459.63,101.01,0.00
29.96,11374.58,15414.03,101.01,0.00
30.02,11796.67,15414.03,101.01,-0.07
30.08,12995.32,15505.47,101.01,-0.07
30.14,14689.27,15431.09,101.01,-0.07
30.20,14600.96,15476.79,101.01,0.00
30.26,14585.46,15453.91,101.01,-0.07
30.32,14611.30,15448.20,101.01,-0.07
30.39,14647.59,15459.63,101.01,0.00
30.45,14658.00,15499.73,101.01,0.00
30.51,14658.00,15494.00,101.01,-0.07
30.57,14632.01,15482.51,101.01,0.00
30.63,14847.42,14731.16,101.09,-0.07
30.69,14715.42,13358.03,101.01,0.00
30.76,14065.87,13088.65,101.01,-0.07
30.82,13239.55,12974.27,101.01,0.00
30.88,13071.59,13071.59,101.01,-0.07
30.94,12923.98,13248.26,101.01,-0.07
31.00,12766.96,13349.20,101.01,0.00
31.06,12589.22,13491.86,101.01,-0.07
31.13,12349.77,13822.79,101.01,-0.07
31.19,12065.94,14356.57,101.01,-0.07
31.25,11708.02,14959.93,101.01,-0.07
31.31,11431.83,15453.91,101.01,-0.07
31.37,11324.46,15419.71,101.01,-0.07
31.43,11530.66,15391.31,101.01,0.00
31.50,12609.21,15465.33,101.01,0.00
31.56,14606.12,15505.47,101.01,-0.07
31.62,14600.96,15465.33,101.01,-0.07
31.68,14590.63,15442.50,101.01,-0.07
31.74,14616.48,15448.20,101.01,0.00
31.80,14647.59,15453.91,101.01,-0.07
31.86,14658.00,15488.25,101.01,-0.07
31.93,14668.40,15499.73,101.01,-0.07
31.99,14642.40,15482.51,101.01,-0.07
32.05,14863.41,14331.54,101.01,-0.07
32.11,14606.12,13222.14,101.01,0.00
32.17,13921.99,13071.59,101.01,-0.07
32.24,13482.87,12974.27,101.01,-0.07
32.30,13322.74,13050.33,101.01,0.00
32.36,13046.08,13196.13,101.01,-0.07
32.42,12845.06,13252.62,101.01,-0.07
32.48,12649.33,13424.66,101.01,0.00
32.54,12407.93,13738.74,101.01,-0.07
32.60,12077.08,14114.41,101.01,-0.07
32.67,11637.91,14810.26,101.01,-0.07
32.73,11341.12,15431.09,101.01,-0.07
32.79,11278.00,15396.98,101.01,-0.07
32.85,11789.54,15396.98,101.01,-0.07
32.91,13101.46,15488.25,101.01,-0.07
32.97,14658.00,15448.20,101.01,-0.07
33.04,14611.30,15402.65,101.01,0.00
33.10,14642.40,15368.65,101.01,0.00
33.16,14673.61,15368.65,101.01,-0.07
33.22,14694.49,15385.63,101.01,-0.07
33.28,14710.19,15425.40,101.01,-0.07
33.34,14689.27,15414.03,101.09,-0.07
33.40,14689.27,15273.02,101.01,-0.07
33.47,14858.08,14065.87,101.01,0.00
33.53,14621.65,13393.50,101.01,0.00
33.59,13660.17,13067.34,101.01,-0.07
33.65,13274.47,13012.20,101.01,0.00
33.71,13131.46,13063.08,101.01,-0.07
33.78,12944.89,13209.13,101.01,0.00
33.84,12762.87,13327.13,101.01,-0.07
33.90,12525.65,13546.05,101.01,-0.07
33.96,12215.91,13955.33,101.01,-0.07
34.02,11846.82,14508.46,101.01,-0.07
34.08,11486.18,15256.25,101.01,-0.07
34.15,11311.15,15379.97,101.01,0.00
34.21,11331.11,15329.14,101.01,-0.07
34.27,12212.12,15334.79,101.01,-0.07
34.33,13748.04,15442.50,101.01,-0.07
34.39,14621.65,15374.31,101.01,-0.07
34.45,14600.96,15346.05,101.01,-0.07
34.51,14626.83,15346.05,101.01,0.00
34.58,14678.83,15357.34,101.01,-0.07
34.64,14694.49,15385.63,101.01,-0.07
34.70,14731.16,15419.71,101.01,-0.07
34.76,14725.90,15396.98,101.01,-0.07
34.82,14710.19,15396.98,101.01,-0.07
34.88,14890.11,13884.05,101.01,-0.07
34.95,14600.96,13114.30,101.01,0.00
35.01,13469.40,12974.27,101.01,-0.07
35.07,13196.13,13033.36,101.01,-0.07
35.13,13046.08,13191.80,101.01,0.00
35.19,12783.34,13389.05,101.01,0.00
35.25,12486.20,13641.81,101.01,-0.07
35.31,12196.98,14022.43,101.01,-0.07
35.38,11897.33,14549.45,101.01,-0.07
35.45,11499.83,15273.02,101.01,0.00
35.51,11371.22,15379.97,101.01,0.00
35.57,11294.56,15323.51,101.01,-0.07
35.63,11736.26,15317.90,101.01,0.00
35.69,13029.13,15419.71,101.01,-0.07
35.75,14678.83,15385.63,101.01,-0.07
35.81,14621.65,15374.31,101.09,-0.07
35.88,14637.21,15368.65,101.01,0.00
35.94,14663.20,15363.00,101.01,-0.07
36.00,14704.94,15379.97,101.01,-0.07
36.06,14746.91,15425.40,101.01,-0.07
36.12,14731.16,15408.33,101.01,-0.07
36.18,14694.49,15414.03,101.01,-0.07
36.24,14884.76,14051.36,101.09,-0.07
36.31,14595.79,13135.75,101.01,0.00
36.37,13305.14,13024.88,101.01,-0.07
36.43,12978.47,13058.82,101.01,0.00
36.49,12812.07,13278.84,101.01,0.00
36.55,12605.20,13568.75,101.01,0.00
36.62,12353.63,13813.41,101.01,-0.07
36.67,12091.95,14182.87,101.01,0.00
36.74,11850.42,14752.17,101.01,-0.07
36.80,11658.87,15239.53,101.01,-0.07
36.86,11486.18,15465.33,101.01,0.00
36.92,11398.09,15453.91,101.01,0.00
36.98,11421.70,15379.97,101.01,-0.07
37.04,12065.94,15385.63,101.01,-0.07
37.10,13487.37,15482.51,101.01,-0.07
37.17,14637.21,15442.50,101.01,-0.07
37.23,14595.79,15419.71,101.01,-0.07
37.29,14600.96,15419.71,101.01,-0.07
37.35,14637.21,15414.03,101.01,-0.07
37.42,14658.00,15453.91,101.01,-0.07
37.48,14668.40,15471.07,101.01,-0.07
37.54,14632.01,15453.91,101.01,0.00
37.60,14789.09,14699.71,101.01,-0.07
37.66,14652.79,13305.14,101.01,-0.07
37.72,13646.40,13092.92,101.01,-0.07
37.79,13080.11,13029.13,101.01,-0.07
37.85,12865.74,13140.05,101.01,-0.07
37.91,12689.68,13371.32,101.01,-0.07
37.97,12494.07,13618.90,101.01,-0.07
38.03,12288.27,13865.14,101.01,-0.07
38.10,12014.19,14311.55,101.01,0.00
38.16,11757.53,14836.79,101.01,-0.07
38.22,11493.00,15385.63,101.01,-0.07
38.28,11334.44,15459.63,101.01,0.00
38.34,11311.15,15402.65,101.01,0.00
38.40,11722.13,15402.65,101.01,-0.07
38.47,12957.47,15494.00,101.09,-0.07
38.53,14658.00,15431.09,101.01,0.00
38.59,14590.63,15459.63,101.01,0.00
38.65,14595.79,15448.20,101.01,-0.07
38.71,14637.21,15448.20,101.01,-0.07
38.77,14684.05,15448.20,101.01,-0.07
38.84,14725.90,15499.73,101.01,0.00
38.90,14731.16,15488.25,101.01,-0.07
38.96,14694.49,15414.03,101.09,0.00
39.02,14783.81,13907.74,101.01,-0.07
39.08,14472.77,13187.48,101.01,0.00
39.14,13397.94,13003.75,101.01,-0.07
39.20,13144.34,13046.08,101.01,0.00
39.26,13020.66,13183.15,101.01,0.00
39.33,12857.47,13300.75,101.01,-0.07
39.39,12661.41,13429.12,101.01,-0.07
39.45,12396.26,13706.30,101.01,-0.07
39.51,12080.79,14163.25,101.01,0.00
39.57,11746.89,14741.66,101.01,0.00
39.64,11452.16,15379.97,101.01,0.00
